Date,Open,High,Low,Close,Adj Close,Volume
2022-09-02,227.300003,229.619995,224.309998,224.880005,217.327057,930900
2022-09-06,225.139999,227.500000,223.660004,224.550003,217.008133,926400
2022-09-07,223.539993,227.869995,222.490005,227.740005,220.091003,660800
2022-09-08,226.669998,228.100006,225.559998,227.690002,220.042679,720800
2022-09-09,228.660004,232.360001,227.669998,231.610001,223.831039,994600
2022-09-12,232.160004,237.410004,230.929993,235.440002,227.532379,1559700
2022-09-13,232.080002,233.639999,227.059998,227.979996,220.322937,1367700
2022-09-14,228.589996,232.410004,227.529999,230.729996,222.980560,1057500
2022-09-15,230.369995,230.630005,227.369995,228.460007,220.786850,983800
2022-09-16,226.509995,229.300003,225.350006,227.449997,219.810745,3317900
2022-09-19,225.800003,229.250000,225.800003,229.029999,221.337677,830800
2022-09-20,228.149994,229.929993,225.220001,229.110001,221.414993,934100
2022-09-21,232.919998,236.059998,228.199997,228.199997,220.535553,983100
2022-09-22,228.789993,230.529999,226.389999,228.089996,220.429230,844600
2022-09-23,225.820007,226.039993,219.020004,221.899994,214.447128,920300
2022-09-26,221.320007,224.050003,219.229996,220.429993,213.026520,797400
2022-09-27,222.429993,222.979996,217.559998,218.669998,211.325607,741700
2022-09-28,218.259995,221.910004,215.820007,220.449997,213.045853,952800
2022-09-29,219.899994,220.190002,212.610001,214.429993,207.228027,987300
2022-09-30,213.229996,215.509995,212.029999,212.169998,205.043945,1208800
2022-10-03,214.889999,221.330002,214.300003,220.529999,213.123154,1139900
2022-10-04,222.050003,226.929993,222.050003,226.639999,219.027969,801300
2022-10-05,225.490005,228.860001,224.419998,226.679993,219.066574,984900
2022-10-06,224.979996,226.100006,223.190002,223.410004,217.113251,929800
2022-10-07,222.639999,224.110001,220.839996,223.679993,217.375641,1226900
2022-10-10,226.199997,228.720001,223.020004,225.410004,219.056870,759800
2022-10-11,226.580002,230.539993,226.039993,227.740005,221.321213,1138300
2022-10-12,226.229996,227.000000,223.300003,223.320007,217.025772,833300
2022-10-13,220.440002,229.949997,219.750000,229.130005,222.672043,792300
2022-10-14,230.000000,230.000000,220.940002,221.169998,214.936386,1039600
2022-10-17,224.339996,229.839996,224.339996,228.839996,222.390198,1082900
2022-10-18,232.500000,238.529999,231.820007,237.479996,230.786697,1204500
2022-10-19,237.820007,241.509995,236.259995,239.369995,232.623428,1158900
2022-10-20,240.000000,241.020004,235.869995,237.440002,230.747818,1184100
2022-10-21,236.850006,243.630005,236.330002,242.600006,235.762390,1365900
2022-10-24,244.679993,246.410004,243.259995,243.809998,236.938263,955200
2022-10-25,243.119995,246.490005,242.050003,245.750000,238.823593,1283000
2022-10-26,247.500000,248.800003,242.809998,245.699997,238.775009,1389200
2022-10-27,247.330002,249.259995,246.059998,248.000000,241.010193,1140300
2022-10-28,247.300003,252.210007,245.399994,250.720001,243.653534,1526900
2022-10-31,248.830002,250.860001,247.399994,249.800003,242.759460,1480900
2022-11-01,250.550003,251.470001,249.199997,249.910004,242.866364,1005300
2022-11-02,249.000000,251.149994,245.960007,246.369995,239.426132,1419800
2022-11-03,243.350006,251.860001,243.009995,248.940002,241.923691,1307900
2022-11-04,250.190002,252.679993,245.000000,249.360001,242.331863,1385000
2022-11-07,249.869995,251.830002,248.179993,251.580002,244.489288,846900
2022-11-08,251.839996,253.610001,250.410004,252.539993,245.422226,883400
2022-11-09,252.339996,252.929993,249.449997,249.520004,242.487350,599000
2022-11-10,253.979996,254.399994,249.619995,253.479996,246.335739,1150600
2022-11-11,251.679993,251.759995,242.750000,243.130005,236.277451,1395200
2022-11-14,243.850006,246.970001,242.789993,242.820007,235.976181,1461200
2022-11-15,244.360001,247.300003,242.309998,246.139999,239.202606,1223200
2022-11-16,246.139999,247.240005,244.210007,244.869995,237.968399,709000
2022-11-17,243.000000,246.809998,242.520004,246.520004,239.571899,668200
2022-11-18,247.880005,250.350006,247.369995,248.220001,241.223999,1020100
2022-11-21,247.440002,252.089996,247.440002,250.580002,243.517456,802400
2022-11-22,252.570007,253.199997,251.009995,251.520004,244.431000,730000
2022-11-23,251.190002,253.220001,251.089996,252.289993,245.179260,941200
2022-11-25,253.479996,253.979996,252.449997,253.770004,246.617569,368400
2022-11-28,252.289993,253.539993,249.850006,250.490005,243.429993,656400
2022-11-29,250.720001,251.750000,249.919998,251.220001,244.139435,598300
2022-11-30,250.190002,252.559998,247.429993,252.389999,245.276443,1907200
2022-12-01,253.190002,253.559998,250.369995,252.270004,245.159851,833900
2022-12-02,250.639999,256.859985,250.580002,255.740005,248.532059,1059000
2022-12-05,252.619995,254.110001,250.539993,250.910004,243.838196,966900
2022-12-06,251.270004,251.470001,246.509995,248.279999,241.282288,847600
2022-12-07,247.990005,249.029999,245.139999,246.210007,239.270645,898600
2022-12-08,248.410004,249.100006,246.550003,247.679993,240.699203,768900
2022-12-09,247.270004,249.389999,246.500000,247.039993,240.077225,748200
2022-12-12,247.860001,249.660004,246.369995,249.619995,242.584534,765300
2022-12-13,253.000000,253.940002,247.500000,248.729996,241.719604,993400
2022-12-14,249.000000,251.830002,247.750000,249.020004,242.001450,768900
2022-12-15,247.880005,248.860001,241.919998,245.139999,238.230804,914800
2022-12-16,244.380005,247.279999,242.679993,246.139999,239.202606,2123200
2022-12-19,246.000000,249.880005,243.639999,244.300003,237.414490,1134900
2022-12-20,244.360001,249.339996,244.000000,246.619995,239.669083,848500
2022-12-21,248.139999,250.479996,246.929993,249.970001,242.924667,701000
2022-12-22,248.500000,250.000000,242.539993,246.589996,239.639923,612600
2022-12-23,246.589996,248.589996,246.070007,247.899994,240.913025,581600
2022-12-27,249.240005,249.789993,247.839996,248.740005,241.729355,590800
2022-12-28,249.240005,250.000000,246.919998,246.970001,240.009216,384600
2022-12-29,247.529999,250.300003,246.779999,249.229996,242.205521,458000
2022-12-30,248.660004,249.679993,244.690002,248.110001,241.117096,725300
