Date,Open,High,Low,Close,Adj Close,Volume
2022-09-27,409.200012,410.320007,398.369995,399.739990,383.958801,1051900
2022-09-28,397.200012,402.089996,391.100006,400.000000,384.208496,1161500
2022-09-29,398.980011,399.410004,385.890015,389.790009,374.401550,1127700
2022-09-30,381.630005,389.899994,381.549988,386.290009,371.039764,1343700
2022-10-03,389.739990,402.829987,389.079987,399.739990,383.958801,1273800
2022-10-04,403.109985,407.839996,399.829987,406.109985,390.077301,1060000
2022-10-05,406.109985,407.660004,400.779999,402.510010,386.619415,828400
2022-10-06,401.619995,403.600006,398.079987,399.609985,383.833893,746700
2022-10-07,398.559998,404.670013,396.010010,403.959991,388.012177,1124700
2022-10-10,407.589996,418.630005,406.149994,409.989990,393.804108,1112500
2022-10-11,405.660004,416.160004,405.660004,411.059998,394.831848,1013600
2022-10-12,406.929993,408.899994,397.140015,397.420013,381.730347,921700
2022-10-13,393.000000,407.049988,391.220001,405.959991,389.933197,1012700
2022-10-14,404.329987,405.380005,388.100006,389.410004,374.036591,1369100
2022-10-17,393.000000,400.609985,392.149994,397.309998,381.624664,1617200
2022-10-18,403.149994,435.510010,401.540009,431.839996,414.791504,4588500
2022-10-19,433.970001,447.570007,430.350006,439.959991,422.590942,2623700
2022-10-20,439.619995,445.309998,437.950012,444.339996,426.798004,1781300
2022-10-21,443.720001,454.690002,440.149994,454.609985,436.662567,1620200
2022-10-24,459.079987,466.179993,455.559998,457.459991,439.400055,2013600
2022-10-25,454.049988,463.540009,452.190002,460.149994,441.983826,1537000
2022-10-26,462.170013,470.640015,460.459991,462.559998,444.298676,1554600
2022-10-27,464.579987,474.179993,464.399994,471.929993,453.298798,1513700
2022-10-28,474.000000,491.140015,472.299988,484.869995,465.727936,2045300
2022-10-31,480.450012,488.230011,479.429993,486.679993,467.466431,1288200
2022-11-01,486.029999,491.160004,483.869995,485.630005,466.457977,1229700
2022-11-02,484.540009,488.880005,481.500000,482.059998,463.028870,1291800
2022-11-03,479.769989,489.970001,478.549988,484.820007,465.679901,1291100
2022-11-04,485.160004,486.500000,472.570007,481.670013,462.654297,1481100
2022-11-07,482.480011,489.959991,480.959991,488.630005,469.339508,944800
2022-11-08,488.880005,494.660004,486.839996,494.119995,474.612762,1221000
2022-11-09,489.750000,492.440002,484.239990,485.179993,466.025696,1383200
2022-11-10,488.260010,491.220001,479.700012,490.769989,471.395020,1601000
2022-11-11,480.739990,483.829987,462.609985,463.859985,445.547394,3061800
2022-11-14,467.350006,471.980011,459.369995,462.040009,443.799255,2286700
2022-11-15,465.839996,474.989990,458.049988,467.250000,448.803589,3272800
2022-11-16,465.239990,469.260010,461.589996,466.239990,447.833466,1022600
2022-11-17,465.000000,474.779999,464.260010,472.769989,454.105652,1401900
2022-11-18,473.630005,480.869995,472.769989,476.820007,457.995758,2160300
2022-11-21,478.489990,483.959991,478.230011,480.940002,461.953125,1730500
2022-11-22,482.970001,484.260010,479.279999,479.500000,460.569946,838400
2022-11-23,479.779999,482.989990,478.720001,481.070007,462.077972,1020200
2022-11-25,484.299988,484.500000,481.420013,483.459991,464.373627,321500
2022-11-28,480.109985,485.239990,480.000000,483.209991,464.133484,939000
2022-11-29,483.100006,485.100006,481.739990,484.100006,464.988312,802600
2022-11-30,480.000000,485.950012,477.730011,485.190002,468.941406,1470000
2022-12-01,486.519989,488.000000,480.670013,483.690002,467.491608,913600
2022-12-02,481.809998,498.950012,481.809998,496.230011,479.611694,1744400
2022-12-05,490.869995,494.980011,488.320007,490.670013,474.237885,1357200
2022-12-06,491.320007,491.320007,482.200012,484.000000,467.791229,1076500
2022-12-07,484.299988,489.239990,480.480011,481.200012,465.085052,999800
2022-12-08,485.260010,488.809998,481.549988,485.380005,469.125061,762200
2022-12-09,485.640015,490.359985,483.209991,483.579987,467.385284,856400
2022-12-12,484.950012,487.170013,482.500000,486.320007,470.033569,1129200
2022-12-13,490.000000,490.369995,478.670013,480.220001,464.137817,1730900
2022-12-14,481.190002,488.269989,480.140015,485.190002,468.941406,1071800
2022-12-15,481.000000,485.100006,475.119995,478.790009,462.755737,1067300
2022-12-16,475.630005,482.609985,473.670013,481.790009,465.655273,2590600
2022-12-19,481.779999,487.980011,479.929993,481.790009,465.655273,929700
2022-12-20,482.880005,491.450012,481.820007,486.149994,469.869232,1014300
2022-12-21,487.880005,490.570007,485.690002,487.649994,471.319031,988300
2022-12-22,486.500000,486.820007,473.950012,479.299988,463.248657,1520700
2022-12-23,479.500000,484.179993,478.359985,483.290009,467.105011,661600
2022-12-27,485.000000,489.239990,483.500000,485.500000,469.241028,788800
2022-12-28,486.149994,489.000000,482.899994,483.220001,467.037384,810300
2022-12-29,484.000000,489.570007,483.299988,487.049988,470.739075,764000
2022-12-30,488.000000,489.809998,481.239990,486.489990,470.197845,910000
