Date,Open,High,Low,Close,Adj Close,Volume
2022-06-24,460.000000,464.410004,455.600006,463.700012,451.259674,807800
2022-06-27,461.380005,468.880005,461.279999,466.820007,454.295959,542600
2022-06-28,468.130005,473.820007,464.170013,464.670013,452.203705,583200
2022-06-29,468.000000,468.000000,459.320007,461.809998,449.420410,586900
2022-06-30,458.109985,480.049988,458.109985,478.570007,465.730743,1355000
2022-07-01,478.570007,487.899994,473.630005,486.369995,473.321503,607000
2022-07-05,479.059998,480.200012,455.459991,464.359985,451.901947,1254400
2022-07-06,464.890015,484.959991,463.489990,481.869995,468.942200,899600
2022-07-07,480.000000,486.859985,478.510010,479.380005,466.519043,612700
2022-07-08,480.640015,483.209991,478.609985,480.429993,467.540863,380900
2022-07-11,478.619995,481.769989,472.600006,475.510010,462.752838,497200
2022-07-12,476.679993,478.410004,467.480011,468.880005,456.300720,534800
2022-07-13,464.970001,476.910004,464.000000,465.200012,452.719482,531500
2022-07-14,458.890015,461.750000,454.739990,458.989990,446.676025,571400
2022-07-15,463.000000,463.179993,455.010010,461.200012,448.826782,1451900
2022-07-18,463.000000,464.390015,448.200012,449.260010,437.207123,706200
2022-07-19,444.100006,458.260010,443.130005,457.390015,445.119019,751300
2022-07-20,458.000000,460.769989,452.140015,456.070007,443.834412,593900
2022-07-21,454.320007,455.140015,448.799988,453.799988,441.625275,528500
2022-07-22,457.369995,463.260010,450.010010,451.850006,439.727600,864700
2022-07-25,451.890015,459.739990,451.109985,453.320007,441.158142,826500
2022-07-26,453.149994,455.109985,444.309998,444.649994,432.720764,702500
2022-07-27,445.579987,447.670013,441.399994,445.809998,433.849609,744600
2022-07-28,438.390015,455.880005,433.869995,454.459991,442.267548,1016600
2022-07-29,457.720001,479.799988,456.059998,478.899994,466.051910,1199000
2022-08-01,481.369995,488.170013,472.220001,475.630005,462.869629,933400
2022-08-02,481.839996,488.359985,472.200012,481.049988,468.144196,687400
2022-08-03,480.000000,484.109985,471.019989,481.750000,468.825439,845000
2022-08-04,482.000000,486.149994,477.519989,478.040009,465.214996,654900
2022-08-05,475.679993,478.380005,469.390015,477.589996,464.777008,522300
2022-08-08,478.950012,480.079987,465.779999,470.049988,457.439331,614100
2022-08-09,473.989990,482.179993,473.010010,473.730011,461.020599,667500
2022-08-10,474.489990,475.000000,469.549988,473.140015,460.446472,711100
2022-08-11,474.000000,474.260010,467.820007,470.309998,457.692383,690400
2022-08-12,470.519989,479.760010,469.220001,479.579987,466.713623,701600
2022-08-15,477.970001,489.420013,475.089996,486.869995,473.808044,586100
2022-08-16,485.329987,488.600006,483.230011,485.500000,472.474823,500800
2022-08-17,482.720001,496.299988,482.630005,492.510010,479.296753,852000
2022-08-18,493.989990,497.200012,490.429993,492.880005,479.656860,592000
2022-08-19,492.130005,493.239990,487.839996,490.750000,477.583954,606600
2022-08-22,488.000000,493.140015,483.739990,484.190002,471.199951,607700
2022-08-23,482.839996,485.619995,479.670013,482.880005,469.925079,451500
2022-08-24,485.200012,490.299988,484.579987,488.890015,475.773895,612600
2022-08-25,488.989990,494.600006,486.779999,494.480011,481.213898,375300
2022-08-26,493.369995,496.750000,484.709991,485.130005,473.772339,448500
2022-08-29,480.049988,489.170013,477.100006,485.809998,474.436371,499500
2022-08-30,486.600006,486.750000,478.640015,480.929993,469.670624,573700
2022-08-31,481.130005,482.589996,476.970001,477.989990,466.799469,725100
2022-09-01,475.959991,481.440002,475.000000,480.320007,469.074921,564100
2022-09-02,483.989990,485.369995,474.739990,476.950012,465.783813,512100
2022-09-06,476.799988,484.190002,476.720001,479.739990,468.508453,569300
2022-09-07,477.799988,488.220001,475.970001,487.779999,476.360260,512300
2022-09-08,487.070007,489.820007,481.299988,489.730011,478.264618,584900
2022-09-09,489.470001,495.380005,486.269989,491.410004,479.905304,704600
2022-09-12,491.049988,491.109985,481.459991,482.299988,471.008545,918500
2022-09-13,479.570007,487.399994,465.250000,468.929993,457.951569,836500
2022-09-14,472.809998,485.200012,471.850006,484.880005,473.528168,1157400
2022-09-15,482.730011,487.760010,478.540009,485.079987,473.723480,758000
2022-09-16,483.359985,487.850006,480.299988,485.200012,473.840668,1115500
2022-09-19,483.190002,492.570007,481.049988,488.070007,476.643524,842900
2022-09-20,488.059998,496.079987,481.029999,494.000000,482.434631,875700
2022-09-21,505.489990,515.489990,492.609985,492.869995,481.331085,1246600
2022-09-22,492.769989,500.630005,482.260010,496.459991,484.837067,1206800
2022-09-23,491.880005,491.880005,474.079987,478.820007,467.610016,877700
2022-09-26,477.380005,482.019989,472.359985,474.369995,463.264191,657200
2022-09-27,477.339996,479.190002,471.239990,474.140015,463.039642,1023800
2022-09-28,475.529999,485.850006,464.279999,483.690002,472.366028,948300
2022-09-29,480.660004,482.100006,464.510010,470.480011,459.465332,910900
2022-09-30,466.500000,474.000000,466.500000,470.320007,459.308990,1134500
2022-10-03,476.440002,489.929993,474.000000,485.709991,474.338745,910600
2022-10-04,488.420013,497.119995,487.010010,490.279999,478.801758,985700
2022-10-05,487.000000,489.500000,480.679993,484.450012,473.108215,620800
2022-10-06,483.720001,486.299988,480.989990,485.230011,473.869934,604900
2022-10-07,485.160004,496.519989,483.019989,496.089996,484.475769,1097600
2022-10-10,498.820007,509.000000,498.000000,503.829987,492.034515,1375700
2022-10-11,504.130005,514.559998,503.260010,507.309998,495.433044,836500
2022-10-12,508.140015,508.140015,492.200012,492.380005,480.852570,972500
2022-10-13,488.089996,503.049988,486.380005,501.440002,489.700470,922000
2022-10-14,495.700012,496.980011,463.109985,464.190002,453.322571,1642700
2022-10-17,467.209991,478.700012,466.260010,475.089996,463.967346,1122600
2022-10-18,480.000000,509.890015,478.980011,506.799988,494.934906,1853200
2022-10-19,504.839996,516.789978,501.519989,510.910004,498.948730,1342700
2022-10-20,511.760010,516.489990,509.160004,512.440002,500.442902,877900
2022-10-21,512.559998,525.349976,509.500000,522.659973,510.423676,1054300
2022-10-24,527.619995,534.640015,524.280029,525.960022,513.646362,866600
2022-10-25,520.369995,528.000000,517.450012,526.750000,514.417969,763800
2022-10-26,529.559998,535.210022,524.880005,530.989990,518.558716,940900
2022-10-27,512.580017,537.809998,508.000000,535.510010,522.972900,1689500
2022-10-28,540.080017,556.270020,531.000000,548.109985,535.277832,1316600
2022-10-31,544.799988,553.659973,543.969971,549.010010,536.156799,1089000
2022-11-01,549.619995,550.109985,534.260010,535.880005,523.334106,1303100
2022-11-02,534.049988,539.679993,529.830017,530.299988,517.884827,1111900
2022-11-03,528.039978,531.349976,525.469971,525.510010,513.206909,1200000
2022-11-04,526.000000,527.159973,510.010010,522.770020,510.531128,1242000
2022-11-07,523.049988,537.580017,520.559998,534.770020,522.250061,804500
2022-11-08,533.340027,542.140015,532.330017,540.929993,528.265930,652600
2022-11-09,540.659973,543.190002,532.809998,533.140015,520.658325,601600
2022-11-10,540.780029,540.780029,523.719971,531.590027,519.144653,1220000
2022-11-11,517.969971,518.830017,490.200012,492.700012,481.165100,2267400
2022-11-14,496.000000,500.070007,478.459991,481.739990,470.461639,2194500
2022-11-15,485.000000,510.000000,479.920013,500.720001,488.997314,1902800
2022-11-16,499.000000,507.679993,496.040009,505.130005,493.304077,1066900
2022-11-17,504.940002,519.789978,504.820007,518.849976,506.702850,950800
2022-11-18,518.840027,524.789978,515.830017,520.419983,508.236084,863500
2022-11-21,521.710022,532.440002,520.489990,527.869995,515.511719,861500
2022-11-22,529.909973,533.770020,523.429993,524.650024,512.367065,635300
2022-11-23,524.440002,525.770020,518.369995,522.340027,510.111176,553600
2022-11-25,526.869995,529.789978,522.080017,527.830017,517.185608,254400
2022-11-28,524.719971,530.530029,522.440002,524.880005,514.295044,490600
2022-11-29,524.869995,529.700012,523.200012,528.349976,517.695007,385500
2022-11-30,527.950012,534.890015,524.460022,533.289978,522.535400,786500
2022-12-01,534.619995,535.419983,521.599976,530.299988,519.605652,568100
2022-12-02,528.580017,549.869995,527.390015,545.599976,534.597229,843500
2022-12-05,539.520020,543.190002,533.849976,541.429993,530.511230,671100
2022-12-06,543.799988,543.799988,528.359985,531.809998,521.085266,576600
2022-12-07,532.179993,540.940002,529.900024,540.210022,529.315918,583000
2022-12-08,545.000000,546.750000,539.260010,540.549988,529.649048,378700
2022-12-09,539.000000,545.729980,528.830017,528.940002,518.273193,589600
2022-12-12,530.500000,535.890015,525.919983,535.179993,524.387268,540500
2022-12-13,537.010010,537.059998,523.340027,525.590027,514.990784,853700
2022-12-14,528.750000,537.669983,524.950012,531.780029,521.055847,575900
2022-12-15,532.729980,533.369995,522.609985,528.489990,517.832214,483200
2022-12-16,527.169983,532.380005,521.609985,529.869995,519.184448,1429000
2022-12-19,529.580017,538.000000,526.460022,532.520020,521.780945,783700
2022-12-20,533.630005,540.809998,528.169983,529.570007,518.890442,642000
2022-12-21,531.000000,540.559998,529.780029,538.789978,527.924438,518600
2022-12-22,539.000000,542.099976,526.380005,531.369995,520.654053,434600
2022-12-23,531.710022,536.250000,529.880005,534.770020,523.985535,475700
2022-12-27,538.000000,544.039978,537.000000,541.190002,530.276123,454500
2022-12-28,543.450012,545.369995,540.239990,540.409973,529.511780,718100
2022-12-29,540.219971,544.219971,538.210022,542.000000,531.069824,487100
2022-12-30,542.929993,546.869995,539.510010,545.609985,534.606995,564700
